Time	Modem-Sleep	Light-Sleep
4454.000000	21.503000	1.633000
4454.333333	20.413000	1.926000
4454.666667	20.856000	1.798000
4455.000000	20.602000	1.736000
4455.333333	22.255000	1.456000
4455.666667	20.838000	1.612000
4456.000000	20.232000	1.455000
4456.333333	20.525000	1.929000
4456.666667	22.055000	1.825000
4457.000000	19.503000	1.943000
4457.333333	21.422000	1.780000
4457.666667	21.033000	1.549000
4458.000000	20.213000	1.969000
4458.333333	20.395000	1.419000
4458.666667	19.819000	1.455000
4459.000000	20.632000	1.837000
4459.333333	22.537000	1.551000
4459.666667	21.606000	1.450000
4460.000000	23.043000	1.630000
4460.333333	20.998000	1.506000
4460.666667	21.905000	2.012000
4461.000000	20.417000	1.786000
4461.333333	21.770000	1.553000
4461.666667	19.836000	1.312000
4462.000000	22.172000	1.665000
4462.333333	20.664000	2.220000
4462.666667	20.477000	1.617000
4463.000000	21.522000	1.571000
4463.333333	22.555000	1.549000
4463.666667	20.424000	1.424000
4464.000000	21.033000	1.579000
4464.333333	20.156000	1.838000
4464.666667	21.502000	1.788000
4465.000000	21.070000	1.791000
4465.333333	21.677000	1.617000
4465.666667	21.345000	1.669000
4466.000000	21.577000	1.783000
4466.333333	20.393000	1.855000
4466.666667	18.924000	1.783000
4467.000000	20.788000	1.801000
4467.333333	22.441000	1.967000
4467.666667	19.884000	1.627000
4468.000000	21.844000	1.731000
4468.333333	20.994000	1.709000
4468.666667	21.321000	1.952000
4469.000000	21.801000	1.815000
4469.333333	21.237000	1.728000
4469.666667	22.624000	1.576000
4470.000000	20.016000	1.858000
4470.333333	20.381000	1.836000
4470.666667	20.700000	1.561000
4471.000000	19.371000	1.654000
4471.333333	21.132000	1.766000
4471.666667	20.984000	1.913000
4472.000000	21.257000	1.363000
4472.333333	21.606000	1.714000
4472.666667	21.452000	1.794000
4473.000000	21.372000	1.834000
4473.333333	20.558000	1.206000
4473.666667	20.652000	1.443000
4474.000000	19.688000	1.758000
4474.333333	20.731000	1.953000
4474.666667	21.012000	1.527000
4475.000000	21.532000	1.548000
4475.333333	21.115000	1.887000
4475.666667	22.193000	1.680000
4476.000000	21.366000	1.837000
4476.333333	20.925000	1.489000
4476.666667	19.476000	1.841000
4477.000000	22.129000	1.585000
4477.333333	21.002000	1.146000
4477.666667	20.739000	1.817000
4478.000000	20.869000	1.679000
4478.333333	22.184000	1.602000
4478.666667	20.809000	1.732000
4479.000000	20.865000	1.726000
4479.333333	20.712000	1.778000
4479.666667	23.299000	1.989000
4480.000000	22.022000	1.763000
4480.333333	21.899000	1.751000
4480.666667	19.721000	1.635000
4481.000000	20.440000	1.462000
4481.333333	21.210000	1.524000
4481.666667	22.698000	1.485000
4482.000000	21.223000	1.564000
4482.333333	20.329000	1.378000
4482.666667	20.544000	1.741000
4483.000000	20.812000	1.573000
4483.333333	21.313000	1.923000
4483.666667	21.304000	1.753000
4484.000000	22.917000	1.697000
4484.333333	21.026000	1.716000
4484.666667	20.625000	1.890000
4485.000000	21.525000	1.518000
4485.333333	20.803000	1.467000
4485.666667	19.441000	1.706000
4486.000000	20.737000	1.571000
4486.333333	21.173000	1.741000
4486.666667	20.823000	1.953000
4487.000000	20.854000	1.698000
4487.333333	21.590000	1.473000
4487.666667	20.199000	1.743000
4488.000000	20.837000	1.725000
4488.333333	21.977000	1.609000
4488.666667	21.359000	1.671000
4489.000000	20.496000	1.676000
4489.333333	21.233000	1.854000
4489.666667	19.720000	1.514000
4490.000000	19.903000	1.547000
4490.333333	20.945000	2.003000
4490.666667	20.796000	1.670000
4491.000000	21.686000	1.673000
4491.333333	20.448000	1.783000
4491.666667	21.033000	1.734000
4492.000000	20.381000	1.954000
4492.333333	21.045000	1.736000
4492.666667	20.746000	1.488000
4493.000000	20.972000	1.820000
4493.333333	21.595000	1.500000
4493.666667	21.657000	1.532000
4494.000000	21.868000	1.994000
4494.333333	20.513000	1.591000
4494.666667	21.580000	1.687000
4495.000000	19.928000	1.675000
4495.333333	21.452000	1.808000
4495.666667	20.211000	1.651000
4496.000000	21.547000	1.977000
4496.333333	21.320000	1.854000
4496.666667	22.415000	1.604000
4497.000000	21.074000	1.980000
4497.333333	21.319000	1.973000
4497.666667	21.280000	1.832000
4498.000000	20.259000	1.509000
4498.333333	20.791000	1.490000
4498.666667	20.998000	1.399000
4499.000000	20.088000	1.737000
4499.333333	19.941000	1.448000
4499.666667	20.853000	1.456000
4500.000000	21.155000	1.606000
4500.333333	20.998000	1.592000
4500.666667	21.900000	1.792000
4501.000000	22.765000	1.529000
4501.333333	21.636000	1.320000
4501.666667	20.702000	1.654000
4502.000000	20.554000	1.842000
4502.333333	21.205000	1.564000
4502.666667	21.001000	2.126000
4503.000000	20.835000	1.662000
4503.333333	20.441000	1.620000
4503.666667	20.836000	1.803000
4504.000000	20.856000	1.484000
4504.333333	19.531000	1.412000
4504.666667	22.460000	1.899000
4505.000000	21.483000	1.608000
4505.333333	21.258000	0.991000
4505.666667	19.427000	1.742000
4506.000000	19.403000	1.650000
4506.333333	19.506000	1.728000
4506.666667	20.778000	1.672000
4507.000000	20.940000	1.746000
4507.333333	20.787000	1.693000
4507.666667	20.856000	1.764000
4508.000000	20.192000	1.053000
4508.333333	20.737000	1.716000
4508.666667	20.334000	1.439000
4509.000000	21.792000	1.992000
4509.333333	20.977000	1.592000
4509.666667	20.941000	1.873000
4510.000000	21.796000	1.476000
4510.333333	20.360000	1.545000
4510.666667	20.922000	1.825000
4511.000000	20.796000	1.567000
4511.333333	20.256000	1.741000
4511.666667	19.868000	1.662000
4512.000000	21.183000	1.469000
4512.333333	19.491000	1.821000
4512.666667	22.118000	1.535000
4513.000000	20.846000	1.720000
4513.333333	21.485000	2.079000
4513.666667	20.596000	1.507000
4514.000000	19.939000	1.670000
4514.333333	21.414000	1.516000
4514.666667	21.056000	1.839000
4515.000000	22.513000	1.884000
4515.333333	20.885000	1.520000
4515.666667	20.281000	1.495000
4516.000000	20.664000	1.580000
4516.333333	22.087000	1.556000
4516.666667	21.510000	21.850000
4517.000000	21.031000	21.607000
4517.333333	20.963000	22.581000
4517.666667	20.075000	20.451000
4518.000000	21.824000	20.956000
4518.333333	21.194000	22.075000
4518.666667	19.855000	21.948000
4519.000000	20.640000	20.683000
4519.333333	21.552000	22.445000
4519.666667	21.069000	63.294000
4520.000000	21.770000	63.476000
4520.333333	21.409000	60.121000
4520.666667	21.035000	61.820000
4521.000000	20.783000	60.591000
4521.333333	20.330000	63.776000
4521.666667	20.813000	63.121000
4522.000000	20.730000	62.253000
4522.333333	21.317000	62.799000
4522.666667	20.943000	1.781000
4523.000000	19.796000	1.562000
4523.333333	21.443000	1.573000
4523.666667	19.165000	1.889000
4524.000000	19.963000	2.085000
4524.333333	21.061000	1.503000
4524.666667	21.835000	1.668000
4525.000000	21.793000	1.777000
4525.333333	20.339000	1.898000
4525.666667	20.969000	1.880000
4526.000000	22.476000	1.741000
4526.333333	20.081000	1.678000
4526.666667	20.331000	1.503000
4527.000000	20.484000	1.466000
4527.333333	19.797000	1.885000
4527.666667	20.191000	1.414000
4528.000000	22.169000	1.414000
4528.333333	20.153000	1.862000
4528.666667	21.031000	2.038000
4529.000000	21.789000	1.698000
4529.333333	19.552000	1.664000
4529.666667	20.242000	1.271000
4530.000000	19.489000	1.544000
4530.333333	20.985000	1.791000
4530.666667	21.399000	1.991000
4531.000000	21.791000	1.628000
4531.333333	21.839000	1.795000
4531.666667	20.295000	1.835000
4532.000000	21.066000	1.863000
4532.333333	19.845000	1.911000
4532.666667	20.338000	1.680000
4533.000000	21.096000	1.830000
4533.333333	22.346000	1.887000
4533.666667	20.715000	2.011000
4534.000000	20.965000	1.925000
4534.333333	21.084000	1.791000
4534.666667	20.753000	1.695000
4535.000000	20.035000	1.956000
4535.333333	20.922000	1.620000
4535.666667	20.284000	1.543000
4536.000000	20.294000	1.583000
4536.333333	21.559000	1.601000
4536.666667	19.770000	1.451000
4537.000000	21.029000	1.371000
4537.333333	20.043000	1.641000
4537.666667	20.896000	1.801000
4538.000000	20.847000	1.585000
4538.333333	63.918000	1.838000
4538.666667	61.092000	2.030000
4539.000000	63.841000	1.884000
4539.333333	62.058000	1.669000
4539.666667	62.258000	1.800000
4540.000000	60.814000	1.249000
4540.333333	62.137000	1.573000
4540.666667	61.079000	1.117000
4541.000000	63.023000	1.526000
4541.333333	21.717000	2.054000
4541.666667	22.595000	1.644000
4542.000000	21.135000	1.548000
4542.333333	21.501000	1.628000
4542.666667	20.780000	1.831000
4543.000000	20.580000	1.786000
4543.333333	22.334000	1.873000
4543.666667	21.202000	1.547000
4544.000000	20.249000	2.154000
4544.333333	20.539000	1.802000
4544.666667	20.741000	1.676000
4545.000000	20.772000	2.019000
4545.333333	20.130000	1.742000
4545.666667	21.188000	1.591000
4546.000000	20.942000	1.759000
4546.333333	21.105000	1.450000
4546.666667	20.569000	2.048000
4547.000000	19.307000	1.657000
4547.333333	19.668000	1.959000
4547.666667	20.581000	1.914000
4548.000000	21.661000	1.568000
4548.333333	19.171000	1.638000
4548.666667	20.665000	1.409000
4549.000000	19.579000	1.664000
4549.333333	21.647000	1.684000
4549.666667	20.122000	1.685000
4550.000000	20.839000	1.645000
4550.333333	20.769000	1.786000
4550.666667	21.091000	1.780000
4551.000000	19.792000	1.607000
4551.333333	21.884000	1.808000
4551.666667	19.385000	1.713000
4552.000000	21.002000	2.118000
4552.333333	20.828000	1.727000
4552.666667	20.053000	1.512000
4553.000000	20.291000	1.404000
4553.333333	20.527000	1.725000
4553.666667	20.753000	1.427000
4554.000000	22.270000	1.638000
4554.333333	21.513000	1.830000
4554.666667	22.232000	1.353000
4555.000000	21.245000	1.530000
4555.333333	21.316000	1.412000
4555.666667	21.108000	1.560000
4556.000000	20.291000	2.009000
4556.333333	21.321000	1.687000
4556.666667	21.895000	1.642000
4557.000000	20.694000	1.777000
4557.333333	21.474000	1.841000
4557.666667	20.842000	1.705000
4558.000000	18.464000	1.812000
4558.333333	20.372000	1.762000
4558.666667	21.279000	1.642000
4559.000000	21.586000	1.807000
4559.333333	20.602000	1.719000
4559.666667	23.489000	1.316000
4560.000000	21.265000	1.655000
4560.333333	21.285000	1.737000
4560.666667	21.379000	1.415000
4561.000000	20.821000	1.806000
4561.333333	21.423000	1.667000
4561.666667	19.342000	1.562000
4562.000000	21.261000	1.836000
4562.333333	20.917000	1.816000
4562.666667	20.836000	1.740000
4563.000000	20.687000	1.793000
4563.333333	20.476000	1.853000
4563.666667	21.464000	1.654000
4564.000000	21.105000	1.598000
4564.333333	19.703000	1.697000
4564.666667	19.830000	1.535000
4565.000000	20.360000	1.703000
4565.333333	21.026000	1.905000
4565.666667	20.408000	1.735000
4566.000000	20.900000	1.921000
4566.333333	21.713000	1.517000
4566.666667	20.900000	1.815000
4567.000000	22.482000	1.655000
4567.333333	21.287000	1.878000
4567.666667	20.520000	1.461000
4568.000000	21.237000	1.689000
4568.333333	20.539000	1.364000
4568.666667	20.042000	1.909000
4569.000000	20.691000	1.436000
4569.333333	21.007000	1.663000
4569.666667	22.005000	1.517000
4570.000000	21.591000	2.156000
4570.333333	21.317000	1.375000
4570.666667	20.675000	1.677000
4571.000000	20.849000	1.831000
4571.333333	20.558000	1.563000
4571.666667	21.127000	2.126000
4572.000000	20.135000	2.053000
4572.333333	20.790000	1.761000
4572.666667	20.053000	1.615000
4573.000000	20.948000	1.590000
4573.333333	20.539000	1.501000
4573.666667	19.912000	1.754000
4574.000000	20.417000	1.859000
4574.333333	21.665000	1.981000
4574.666667	21.299000	1.644000
4575.000000	21.101000	1.835000
4575.333333	19.385000	1.722000
4575.666667	22.168000	1.569000
4576.000000	21.944000	1.575000
4576.333333	22.724000	1.836000
4576.666667	21.662000	1.751000
4577.000000	19.813000	2.076000
4577.333333	19.960000	1.966000
4577.666667	20.934000	1.746000
4578.000000	22.158000	1.618000
4578.333333	18.776000	1.883000
4578.666667	21.393000	1.572000
4579.000000	20.117000	1.743000
4579.333333	21.575000	1.575000
4579.666667	21.075000	1.978000
4580.000000	20.822000	2.216000
4580.333333	21.674000	1.592000
4580.666667	22.604000	2.019000
4581.000000	21.097000	1.909000
4581.333333	21.210000	1.873000
4581.666667	20.799000	2.053000
4582.000000	18.923000	1.378000
4582.333333	22.529000	1.913000
4582.666667	21.524000	1.656000
4583.000000	20.214000	1.907000
4583.333333	21.039000	1.840000
4583.666667	20.737000	1.787000
4584.000000	21.902000	1.632000
4584.333333	21.690000	1.873000
4584.666667	20.365000	1.543000
4585.000000	21.707000	1.461000
4585.333333	22.293000	1.692000
4585.666667	19.536000	2.047000
4586.000000	20.699000	1.220000
4586.333333	22.206000	1.430000
4586.666667	20.338000	1.197000
4587.000000	20.956000	1.997000
4587.333333	21.472000	1.790000
4587.666667	21.714000	2.039000
4588.000000	21.596000	1.633000
4588.333333	21.023000	1.606000
4588.666667	20.735000	1.998000
4589.000000	21.255000	1.708000
4589.333333	20.198000	1.715000
4589.666667	21.129000	2.006000
4590.000000	21.152000	1.947000
4590.333333	21.598000	1.714000
4590.666667	20.930000	1.487000
4591.000000	20.654000	1.643000
4591.333333	21.106000	1.841000
4591.666667	21.214000	1.802000
4592.000000	19.607000	1.574000
4592.333333	20.806000	1.928000
4592.666667	21.224000	1.726000
4593.000000	21.512000	1.808000
4593.333333	21.229000	1.509000
4593.666667	22.797000	1.896000
4594.000000	21.551000	1.904000
4594.333333	23.279000	1.587000
4594.666667	21.428000	1.628000
4595.000000	20.995000	1.517000
4595.333333	21.446000	1.694000
4595.666667	20.428000	1.732000
4596.000000	22.372000	1.707000
4596.333333	20.082000	1.690000
4596.666667	21.925000	1.733000
4597.000000	19.996000	1.885000
4597.333333	20.616000	1.639000
4597.666667	20.319000	1.318000
4598.000000	21.366000	1.636000
4598.333333	21.995000	1.268000
4598.666667	20.106000	1.497000
4599.000000	22.138000	1.805000
4599.333333	21.136000	1.703000
4599.666667	20.784000	1.536000
4600.000000	61.503000	63.200000
4600.333333	60.481000	61.092000
4600.666667	60.541000	62.485000
4601.000000	62.873000	63.714000
4601.333333	60.446000	63.417000
4601.666667	61.067000	62.612000
4602.000000	60.923000	62.852000
4602.333333	62.359000	61.348000
4602.666667	62.378000	62.895000
4603.000000	63.418000	61.512000
4603.333333	62.638000	60.377000
4603.666667	61.941000	63.069000
4604.000000	63.075000	60.027000
4604.333333	60.920000	63.178000
4604.666667	61.280000	63.781000
4605.000000	63.718000	148.557000
4605.333333	61.883000	148.671000
4605.666667	60.006000	148.096000
4606.000000	63.105000	146.791000
4606.333333	61.819000	146.851000
4606.666667	145.819000	147.777000
4607.000000	146.566000	146.578000
4607.333333	148.625000	146.571000
4607.666667	146.303000	145.803000
4608.000000	145.461000	148.870000
4608.333333	147.319000	147.456000
4608.666667	148.272000	148.556000
4609.000000	145.747000	145.252000
4609.333333	146.094000	146.444000
4609.666667	146.244000	148.127000
4610.000000	147.777000	147.415000
4610.333333	145.326000	147.271000
4610.666667	146.097000	145.974000
4611.000000	148.872000	147.172000
4611.333333	148.068000	148.588000
4611.666667	148.072000	145.213000
4612.000000	146.995000	148.542000
4612.333333	145.829000	145.191000
4612.666667	147.423000	146.378000
4613.000000	148.106000	146.121000
4613.333333	145.841000	147.963000
4613.666667	145.832000	146.283000
4614.000000	148.539000	148.940000
4614.333333	148.995000	148.211000
4614.666667	146.720000	145.498000
4615.000000	148.119000	62.487000
4615.333333	147.381000	62.866000
4615.666667	147.358000	62.812000
4616.000000	147.931000	63.972000
4616.333333	146.497000	62.545000
4616.666667	63.167000	63.453000
4617.000000	63.995000	63.111000
4617.333333	60.936000	62.729000
4617.666667	63.540000	62.162000
4618.000000	63.251000	61.929000
4618.333333	62.556000	60.453000
4618.666667	60.678000	62.578000
4619.000000	63.512000	61.700000
4619.333333	60.179000	60.283000
4619.666667	62.872000	63.175000
4620.000000	63.953000	63.934000
4620.333333	61.070000	62.585000
4620.666667	60.043000	63.182000
4621.000000	60.725000	60.506000
4621.333333	63.392000	61.299000
4621.666667	60.069000	62.567000
4622.000000	62.932000	63.582000
4622.333333	63.282000	60.067000
4622.666667	62.657000	62.194000
4623.000000	63.724000	60.168000
4623.333333	61.662000	60.072000
4623.666667	60.878000	63.493000
4624.000000	60.274000	61.070000
4624.333333	61.358000	62.575000
4624.666667	63.917000	63.152000
4625.000000	62.444000	61.938000
4625.333333	61.761000	62.133000
4625.666667	62.101000	60.341000
4626.000000	62.146000	61.203000
4626.333333	63.299000	62.951000
4626.666667	61.819000	60.896000
4627.000000	62.034000	60.567000
4627.333333	62.336000	62.980000
4627.666667	61.660000	62.257000
4628.000000	63.143000	62.966000
4628.333333	62.461000	62.097000
4628.666667	60.287000	60.274000
4629.000000	61.349000	62.592000
4629.333333	63.413000	62.094000
4629.666667	62.765000	61.513000
4630.000000	60.536000	61.848000
4630.333333	60.435000	60.363000
4630.666667	62.058000	62.691000
4631.000000	60.214000	61.784000
4631.333333	62.016000	63.551000
4631.666667	61.168000	61.064000
4632.000000	61.017000	62.059000
4632.333333	63.118000	63.276000
4632.666667	63.711000	62.268000
4633.000000	62.667000	62.081000
4633.333333	62.091000	63.911000
4633.666667	61.344000	62.531000
4634.000000	62.946000	63.226000
4634.333333	62.137000	62.070000
4634.666667	62.626000	62.734000
4635.000000	60.360000	60.085000
4635.333333	62.896000	61.461000
4635.666667	60.803000	63.488000
4636.000000	61.044000	61.474000
4636.333333	60.687000	62.388000
4636.666667	61.496000	63.107000
4637.000000	63.525000	61.277000
4637.333333	61.325000	61.852000
4637.666667	61.840000	61.373000
4638.000000	62.792000	61.220000
4638.333333	62.937000	62.729000
4638.666667	61.759000	60.390000
4639.000000	60.306000	60.088000
4639.333333	62.522000	63.678000
4639.666667	61.038000	62.203000
4640.000000	20.813000	22.485000
4640.333333	20.548000	21.575000
4640.666667	20.476000	22.044000
4641.000000	20.147000	22.365000
4641.333333	19.430000	23.899000
4641.666667	20.715000	22.115000
4642.000000	22.128000	22.920000
4642.333333	21.782000	23.497000
4642.666667	22.067000	20.163000
4643.000000	21.108000	21.573000
4643.333333	20.223000	20.593000
4643.666667	21.878000	23.196000
4644.000000	21.883000	23.790000
4644.333333	21.712000	22.775000
4644.666667	21.621000	21.897000
4645.000000	20.771000	23.972000
4645.333333	20.027000	20.773000
4645.666667	20.751000	21.820000
4646.000000	21.558000	22.514000
4646.333333	20.561000	21.031000
4646.666667	20.935000	22.281000
4647.000000	21.679000	23.087000
4647.333333	22.978000	21.316000
4647.666667	21.836000	21.915000
4648.000000	20.480000	23.338000
4648.333333	21.618000	20.587000
4648.666667	20.662000	20.985000
4649.000000	21.649000	21.620000
4649.333333	21.028000	22.508000
4649.666667	20.379000	22.822000
4650.000000	20.497000	21.069000
4650.333333	22.104000	23.552000
4650.666667	20.903000	20.038000
4651.000000	20.527000	21.328000
4651.333333	20.507000	21.437000
4651.666667	20.757000	22.459000
4652.000000	20.096000	22.743000
4652.333333	19.719000	21.672000
4652.666667	20.726000	22.299000
4653.000000	21.090000	20.682000
4653.333333	20.463000	22.084000
4653.666667	20.219000	20.631000
4654.000000	21.807000	20.444000
4654.333333	20.347000	23.193000
4654.666667	21.167000	23.367000
4655.000000	21.240000	23.748000
4655.333333	20.305000	23.141000
4655.666667	19.633000	20.236000
4656.000000	20.968000	22.206000
4656.333333	22.100000	20.811000
4656.666667	20.651000	20.204000
4657.000000	20.892000	20.995000
4657.333333	21.474000	23.337000
4657.666667	21.844000	21.453000
4658.000000	22.014000	23.011000
4658.333333	22.001000	22.646000
4658.666667	20.747000	23.673000
4659.000000	21.281000	23.068000
4659.333333	19.751000	23.862000
4659.666667	20.774000	23.198000
4660.000000	22.386000	22.100000
4660.333333	20.970000	21.281000
4660.666667	21.140000	21.495000
4661.000000	21.718000	23.142000
4661.333333	20.773000	23.556000
4661.666667	22.165000	21.638000
4662.000000	23.302000	20.982000
4662.333333	20.575000	23.658000
4662.666667	20.009000	21.421000
4663.000000	20.907000	22.310000
4663.333333	20.954000	21.220000
4663.666667	22.489000	22.824000
4664.000000	20.493000	23.472000
4664.333333	20.148000	23.890000
4664.666667	21.511000	23.510000
4665.000000	22.079000	22.555000
4665.333333	22.316000	21.300000
4665.666667	21.859000	23.486000
4666.000000	21.488000	22.080000
4666.333333	22.840000	22.317000
4666.666667	21.171000	20.530000
4667.000000	20.504000	20.416000
4667.333333	21.549000	20.904000
4667.666667	21.169000	21.721000
4668.000000	21.520000	22.083000
4668.333333	20.536000	20.787000
4668.666667	20.196000	22.173000
4669.000000	20.983000	21.719000
4669.333333	20.937000	21.280000
4669.666667	21.032000	23.369000
4670.000000	20.120000	21.117000
4670.333333	21.688000	21.106000
4670.666667	20.436000	22.993000
4671.000000	21.504000	23.037000
4671.333333	21.533000	20.457000
4671.666667	21.048000	23.206000
4672.000000	20.651000	22.504000
4672.333333	21.454000	22.228000
4672.666667	19.706000	20.318000
4673.000000	20.997000	20.959000
4673.333333	20.759000	23.883000
4673.666667	20.616000	22.327000
4674.000000	20.423000	20.863000
4674.333333	21.045000	20.546000
4674.666667	19.992000	21.468000
4675.000000	20.630000	20.233000
4675.333333	21.683000	23.306000
4675.666667	20.439000	22.017000
4676.000000	21.170000	20.049000
4676.333333	21.055000	22.410000
4676.666667	21.376000	20.205000
4677.000000	22.167000	23.734000
4677.333333	20.923000	20.966000
4677.666667	22.001000	22.628000
4678.000000	21.684000	22.030000
4678.333333	20.413000	23.228000
4678.666667	20.189000	21.951000
4679.000000	20.882000	21.926000
4679.333333	21.199000	23.717000
4679.666667	20.548000	23.383000
4680.000000	22.157000	20.916000
4680.333333	21.917000	20.152000
4680.666667	20.751000	23.088000
4681.000000	19.893000	23.313000
4681.333333	20.026000	20.640000
4681.666667	20.373000	21.417000
4682.000000	23.099000	21.212000
4682.333333	20.396000	21.150000
4682.666667	21.122000	20.256000
4683.000000	21.765000	22.592000
4683.333333	21.052000	20.791000
4683.666667	21.317000	23.679000
4684.000000	20.558000	22.046000
4684.333333	19.654000	22.521000
4684.666667	20.195000	22.033000
4685.000000	21.332000	1.901000
4685.333333	22.312000	2.265000
4685.666667	21.155000	1.520000
4686.000000	21.036000	1.800000
4686.333333	20.613000	1.780000
4686.666667	22.540000	1.567000
4687.000000	20.723000	1.617000
4687.333333	21.232000	1.747000
4687.666667	20.247000	1.836000
4688.000000	21.515000	1.903000
4688.333333	20.064000	1.711000
4688.666667	20.650000	1.639000
4689.000000	20.135000	1.547000
4689.333333	19.940000	1.734000
4689.666667	21.415000	1.832000
4690.000000	20.588000	2.087000
4690.333333	19.897000	1.980000
4690.666667	21.098000	1.696000
4691.000000	21.563000	1.598000
4691.333333	19.956000	1.815000
4691.666667	21.086000	1.964000
4692.000000	21.515000	1.537000
4692.333333	22.065000	1.705000
4692.666667	21.588000	1.859000
4693.000000	20.687000	1.536000
4693.333333	21.498000	1.866000
4693.666667	20.881000	1.369000
4694.000000	20.453000	1.862000
4694.333333	22.308000	1.248000
4694.666667	22.582000	1.677000
4695.000000	20.513000	1.653000
4695.333333	20.921000	1.770000
4695.666667	20.271000	1.523000
4696.000000	21.803000	1.885000
4696.333333	19.943000	1.807000
4696.666667	22.179000	1.791000
4697.000000	21.527000	1.673000
4697.333333	21.302000	1.637000
4697.666667	21.469000	1.518000
4698.000000	21.595000	1.380000
4698.333333	21.301000	2.025000
4698.666667	21.759000	1.691000
4699.000000	20.949000	1.723000
4699.333333	21.370000	1.778000
4699.666667	20.627000	1.440000
4700.000000	22.274000	1.701000
4700.333333	21.820000	1.678000
4700.666667	21.444000	1.963000
4701.000000	22.127000	1.295000
4701.333333	22.001000	2.000000
4701.666667	20.494000	1.446000
4702.000000	21.413000	1.982000
4702.333333	20.090000	1.794000
4702.666667	22.457000	2.118000
4703.000000	21.478000	1.750000
4703.333333	21.835000	1.684000
4703.666667	21.622000	1.851000
4704.000000	22.744000	1.777000
4704.333333	20.829000	1.240000
4704.666667	23.323000	1.964000
4705.000000	19.711000	1.842000
4705.333333	21.591000	1.738000
4705.666667	20.722000	1.705000
4706.000000	20.657000	1.718000
4706.333333	22.735000	1.862000
4706.666667	21.156000	1.763000
4707.000000	21.891000	1.466000
4707.333333	21.045000	1.656000
4707.666667	20.766000	1.579000
4708.000000	21.253000	1.799000
4708.333333	21.719000	1.728000
4708.666667	20.401000	1.428000
4709.000000	20.705000	1.609000
4709.333333	21.686000	1.745000
4709.666667	20.671000	1.591000
4710.000000	19.297000	1.543000
4710.333333	22.321000	1.480000
4710.666667	20.434000	1.676000
4711.000000	20.366000	1.822000
4711.333333	19.608000	2.014000
4711.666667	21.110000	1.684000
4712.000000	23.798000	1.694000
4712.333333	22.413000	1.866000
4712.666667	21.085000	1.536000
4713.000000	20.895000	1.378000
4713.333333	21.736000	1.832000
4713.666667	22.022000	1.979000
4714.000000	20.835000	1.574000
4714.333333	20.270000	1.629000
4714.666667	21.469000	1.403000
4715.000000	21.596000	1.745000
4715.333333	20.277000	1.716000
4715.666667	21.032000	1.736000
4716.000000	22.001000	1.815000
4716.333333	20.682000	1.670000
4716.666667	21.883000	1.482000
4717.000000	20.435000	1.698000
4717.333333	21.459000	1.485000
4717.666667	21.903000	1.679000
4718.000000	20.983000	1.478000
4718.333333	21.627000	1.714000
4718.666667	21.836000	1.337000
4719.000000	20.518000	1.998000
4719.333333	20.641000	1.931000
4719.666667	20.930000	1.783000
4720.000000	20.330000	1.514000
4720.333333	21.080000	1.762000
4720.666667	20.610000	1.616000
4721.000000	21.347000	1.955000
4721.333333	22.748000	1.302000
4721.666667	20.694000	1.813000
4722.000000	21.090000	1.887000
4722.333333	22.129000	1.617000
4722.666667	22.141000	2.109000
4723.000000	21.882000	1.715000
4723.333333	21.225000	1.631000
4723.666667	20.518000	1.666000
4724.000000	20.660000	1.804000
4724.333333	21.080000	1.669000
4724.666667	20.637000	1.489000
4725.000000	18.945000	1.271000
4725.333333	21.856000	1.604000
4725.666667	20.592000	1.838000
4726.000000	21.267000	1.992000
4726.333333	21.268000	1.494000
4726.666667	21.847000	1.496000
4727.000000	21.164000	1.746000
4727.333333	19.014000	1.812000
4727.666667	21.531000	1.522000
4728.000000	20.026000	1.623000
4728.333333	22.014000	1.512000
4728.666667	20.815000	1.520000
4729.000000	20.271000	1.728000
4729.333333	20.039000	1.648000
4729.666667	20.036000	1.612000
4730.000000	19.976000	1.278000
4730.333333	19.830000	1.753000
4730.666667	20.427000	1.903000
4731.000000	20.474000	1.652000
4731.333333	22.389000	1.981000
4731.666667	22.525000	1.514000
4732.000000	20.601000	1.663000
4732.333333	21.045000	1.736000
4732.666667	20.495000	1.814000
4733.000000	20.619000	1.444000
4733.333333	19.086000	1.645000
4733.666667	21.175000	1.716000
4734.000000	20.683000	1.573000
4734.333333	20.176000	1.861000
4734.666667	20.059000	1.437000
4735.000000	20.374000	1.610000
4735.333333	20.954000	1.733000
4735.666667	20.144000	1.277000
4736.000000	20.513000	1.766000
4736.333333	19.779000	1.680000
4736.666667	21.106000	1.582000
4737.000000	20.348000	1.515000
4737.333333	20.913000	1.759000
4737.666667	20.121000	1.558000
4738.000000	21.230000	1.751000
4738.333333	19.654000	1.584000
4738.666667	22.450000	1.520000
4739.000000	18.997000	1.467000
4739.333333	20.129000	1.419000
4739.666667	21.634000	1.701000
4740.000000	21.180000	1.659000
4740.333333	21.948000	1.950000
4740.666667	21.318000	1.681000
4741.000000	21.567000	1.477000
4741.333333	19.204000	1.776000
4741.666667	20.347000	1.668000
4742.000000	21.694000	1.919000
4742.333333	20.478000	1.721000
4742.666667	21.389000	1.498000
4743.000000	20.833000	1.942000
4743.333333	21.875000	1.917000
4743.666667	21.528000	1.547000
4744.000000	20.017000	1.997000
4744.333333	20.432000	1.356000
4744.666667	21.864000	1.487000
